"","kml_key","pwsid","pwsname","created","owner","edited","editor","src_key","src_detail","stat_key","verifier","verify_dt","start_dt","end_dt","deriv_from","current","population","connection","locadd","locstreet","loccity","loczip","locstate","county","phone","pws_class","p_m_status"
"77",1097,"2701034","APPLE AVE WS #02","2011-09-04T11:50:10.383",123,"2011-09-04T11:50:35.280",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","75","18","39780 W APPLE AVE","13TH ST","GREENFIELD","93927","CA","MONTEREY","999-999-9999","C","A"
"78",2423,"1400528","Crystal Geyser Bottling Plant","2012-12-03T14:22:22.473",3750,"2012-12-03T14:36:27.470",3750,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","100","2","Hwy 395, Olancha","Hwy 395","Olancha","93549","CA","INYO","999-999-9999","P","A"
"79",2679,"1910084","MAYWOOD MUTUAL WATER CO. #1","2013-06-14T14:06:20.510",5925,"2013-06-14T14:08:01.240",5925,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","5500","1175","5953 SO. GIFFORD AVE",NA,"HUNTINGTON PARK","90255","CA","LOS ANGELES","999-999-9999","C","A"
"80",1709,"1200544","REDCREST WATER WORKS","2011-10-31T13:38:07.753",3650,"2011-10-31T13:38:04.333",3650,1,"Uploaded RedcrestWaterWorks_1200544.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","35","P.O. BOX 282","SORENSON ROAD","REDCREST","95569","CA","HUMBOLDT","999-999-9999","C","A"
"81",2146,"1210009","HUMBOLDT C.S.D.","2012-04-13T13:54:43.437",7578,"2012-04-16T16:43:30.943",7578,1,"Carried over from service area having end date 2012-04-12 13:54:42.648.",2,NA,NA,"2012-04-13T00:00:00",NA,108,"1","19000","7357","P.O. BOX 158","5055 Walnut Dr., Eureka, CA95503","CUTTEN","95534","CA","HUMBOLDT","999-999-9999","C","A"
"82",1752,"1410505","NPS - DEATH VALLEY, FURNACE CR.","2011-11-22T17:14:03.437",3650,"2011-11-22T17:14:06",3650,1,"Uploaded NPSDeathValleyFurnaceCr_1410505.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","150","81","P.O. BOX 579",NA,"DEATH VALLEY","92328","CA","INYO","999-999-9999","C","A"
"83",315,"1910159","TRACT 180 MUTUAL WATER CO.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","14000","1142","4544 FLORENCE AVENUE",NA,"CUDAHY","90201","CA","LOS ANGELES","999-999-9999","C","A"
"84",2346,"1009131","COIT RANCH CORPORATION","2012-08-22T20:22:58.650",123,"2012-08-22T20:22:59.170",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","90","31","2578 S LYON",NA,"MENDOTA","93640","CA","FRESNO","999-999-9999","C","A"
"85",1005,"1502383","NORD ROAD WATER ASSOCIATION","2011-08-05T17:00:04.300",3649,"2011-08-05T17:00:09.897",3649,1,"Uploaded NordRdWA_1502383.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","39","16","3751 PACINI STREET","0.25MI E/O NORD RD 0.8MI N/O ROSE","BAKERSFIELD","93312","CA","KERN","999-999-9999","C","A"
"86",652,"4310013","STANFORD UNIVERSITY","2009-06-30T00:00:00",123,"2012-03-19T15:57:23.050",7471,2,"ICE received from Santa Clara County and linked to PICME pwsid",1,NA,NA,"2012-03-19T00:00:00","2012-04-19T00:00:00",NA,"0","24700","1425","333 BONAIR SIDING",NA,"STANFORD","94305","CA","SANTA CLARA","999-999-9999","C","A"
"87",2522,"4900584","TIMBER COVE COUNTY WATER DISTRICT","2013-02-14T13:30:18.333",7884,"2013-02-14T13:30:18.023",7884,1,"Uploaded Timber_Cove.shp. Data Recvd from Sonoma County. Uploaded by ICE/JG.",0,NA,NA,NA,NA,NA,"0","110","163","22108 TIMBER COVE ROAD",NA,"TIMBER COVE","95450","CA","SONOMA","999-999-9999","C","A"
"88",782,"5810002","LINDA COUNTY WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","10000","3975",NA,"1280 Scales Street","MARYSVILLE","95901","CA","YUBA","999-999-9999","C","A"
"89",2586,"3200617","RIVER RANCH R.V. PARK","2013-03-16T18:08:28.400",8047,"2013-03-16T18:10:57.457",8047,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","30","1","42331 Hwy 70","42331 Hwy 70","Quincy","95971","CA","PLUMAS","999-999-9999","N","A"
"90",129,"1510012","LAMONT PUBLIC UTILITY DIST","2009-06-30T00:00:00",123,"2015-03-11T11:25:29.217",7604,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","13471","3448","8624 SEGRUE ROAD",NA,"LAMONT","93241","CA","KERN","999-999-9999","C","A"
"91",2447,"1400014","Bishop Country Club","2012-12-05T14:55:26.177",3750,"2012-12-05T15:03:26.287",3750,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","400","10","P. O. Box 1586, Bishop, CA, 93515","S Hwy 395","Bishop","93514","CA","INYO","999-999-9999","N","A"
"92",573,"3710019","RAMONA MUNICIPAL WD","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","40000","9330","105 EARLHAM STREET",NA,"RAMONA","92065","CA","SAN DIEGO","999-999-9999","C","A"
"93",2940,"5410515","NPS-ATWELL MILL","2014-09-09T15:52:45.990",3649,"2014-09-09T15:53:00.357",3649,1,"Created from user-digitized polygon. Best guess drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","100","9",NA,NA,"THREE RIVERS","93271","CA","TULARE","999-999-9999","N","A"
"94",697,"4600018","SIERRAVILLE P.U.D.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","200","102","P.O. BOX 337","#159","SIERRAVILLE","96126","CA","SIERRA","999-999-9999","C","A"
"95",2914,"3100019","NORTH EDEN VALLEY","2014-08-07T17:50:35.650",3649,"2014-08-07T17:51:05.627",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT; is estimate of actual service area",1,NA,NA,NA,NA,NA,"0","45","16","1184 CALEN WAY",NA,"COLFAX","95713","CA","PLACER","999-999-9999","C","A"
"96",1729,"1300628","IMPERIAL LAKES INC.","2011-11-02T16:24:26.580",3650,"2011-11-02T16:24:27.793",3650,1,"Uploaded ImperialLakesInc_1300628.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","40","20","2828 W Evan Hewes Hwy SP #22","2828 W EVAN HEWES HWY # SP. 22","IMPERIAL","92251","CA","IMPERIAL","999-999-9999","C","A"
"97",1503,"3610050","CITY OF UPLAND","2011-10-04T16:51:52.923",3649,"2011-10-04T16:51:55.650",3649,1,"Uploaded CityofUpland_3610050.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","76106","18405","1370 N. BENSON","1370 N. Benson","UPLAND","91786","CA","SAN BERNARDINO","999-999-9999","C","A"
"98",1000,"1500455","WILLIAM FISHER MEMORIAL WATER COMPANY","2011-08-03T11:55:48.440",3649,"2013-01-31T10:45:22.333",4455,1,"Uploaded WmFisherMmrlWC_1500455.kml;drawn in GE, uploaded by ICE/KT",2,NA,NA,"2013-01-31T00:00:00",NA,NA,"1","51","17","8353 STAGECOACH LANE","2__MI W/O TROPICORD","MOJAVE","93501","CA","KERN","999-999-9999","C","A"
"99",2011,"5610014","GOLDEN STATE WATER COMPANY - OJAI","2012-03-12T07:46:30.483",7368,"2012-04-17T11:00:08.937",7368,1,"Uploaded Ojai_GoldenStateWaterCompany.shp",2,NA,NA,NA,NA,NA,"1","9554","2895","630 EAST FOOTHILL BLVD.","1002-c East Ojai Ave. Ojai, CA 93023","SAN DIMAS","91773","CA","VENTURA","999-999-9999","C","A"
"100",2004,"1910098","GSWC - NORWALK","2012-03-09T14:58:08.950",7368,"2012-04-17T11:11:09.700",7368,1,"Uploaded Norwalk_GoldenStateWaterCompany.shp",2,NA,NA,NA,NA,NA,"1","31294","9468","12035 BURKE STREET, SUITE 1",NA,"SANTA FE SPRINGS","90670","CA","LOS ANGELES","999-999-9999","C","A"
"101",962,"0400065","SPRING VALLEY SCHOOL","2011-07-27T14:42:52.953",3650,"2011-07-27T14:42:52.860",3650,1,"Uploaded SpringValleySchool_400065.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","185","1","Pentz Hwy","PENTZ HWY","OROVILLE","95965","CA","BUTTE","999-999-9999","P","A"
"102",1868,"1700561","BLUE LAKES IMPROVEMENT CLUB","2012-02-17T22:41:10.327",4555,"2012-02-17T22:44:02.690",4555,1,"Created from user-digitized polygon.",1,NA,NA,NA,NA,NA,"0","70","43","9814 DIANE LANE",NA,"UPPER LAKE","95485","CA","LAKE","999-999-9999","C","A"
"103",2286,"5410008","OROSI PUBLIC UTILITY DISTRICT","2012-08-22T15:38:22.640",123,"2012-08-22T15:38:23.707",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","7318","2212","12716 AVENUE 416",NA,"OROSI","93647","CA","TULARE","999-999-9999","C","A"
"104",1201,"2702431","FOOTHILL RD WS #01","2011-09-04T11:51:06.390",123,"2011-09-04T11:51:31.293",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","4","37700 FOOTHILL RD",NA,"SOLEDAD","93960","CA","MONTEREY","999-999-9999","P","A"
"105",2690,"1910046","SUBURBAN WATER SYSTEMS-GLENDORA","2013-06-19T15:18:06.240",3649,"2013-06-19T15:18:17.367",3649,1,"Uploaded GlendoraBoundary.shp; data recd from SWS, uploaded by ICE/KT",1,NA,NA,NA,NA,NA,"0","4742","1428","1211 E. CENTER COURT DRIVE","15605 HUDSON AVENUE, LA PUENTE","COVINA","91724","CA","LOS ANGELES","999-999-9999","C","A"
"106",1292,"0600050","CALTRANS-MAXWELL RESTSTOPS","2011-09-15T16:17:48.207",3650,"2011-09-15T16:17:46.313",3650,1,"Uploaded CaltransMaxwellReststops_600050.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","15000","1","SB HIGHWAY 5 MAXWELL REST AREA",NA,"MARYSVILLE","95901","CA","COLUSA","999-999-9999","N","A"
"107",2604,"1910029","CITY OF INDUSTRY WATERWORKS SYSTEMS","2013-03-28T10:58:46.503",7735,"2013-03-28T14:51:15.497",7735,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","7000","1936","112 NO. FIRST ST.",NA,"LA PUENTE","91744","CA","LOS ANGELES","999-999-9999","C","A"
"108",2276,"5403023","DELFT COLONY WATER","2012-08-22T15:38:20.650",123,"2012-08-22T15:38:21.717",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","400","99","RD 56 & AVE 397",NA,"DELFT COLONY","93616","CA","TULARE","999-999-9999","C","A"
"109",1049,"2700586","GABILAN WC","2011-09-04T11:49:40.233",123,"2011-09-04T11:50:05.127",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","454","162","644 SAN JUAN GRADE RD","NATIVIDAD RD","SALINAS","93906","CA","MONTEREY","999-999-9999","C","A"
"110",448,"3110028","NORTHSTAR C.S.D.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","300","1804","51 TRIMONT LANE",NA,"TRUCKEE","96161","CA","PLACER","999-999-9999","C","A"
"111",928,"0300524","MP Associates, Inc.","2011-07-25T15:15:41.610",3650,"2011-07-25T15:15:40.710",3650,1,"Uploaded MPAssociatesInc_300524.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","200","2","6555 Jackson Valley Rd",NA,"Ione","95640","CA","AMADOR","999-999-9999","P","A"
"112",2322,"1000079","BAR 20 PARTNER","2012-08-22T19:22:49.507",123,"2012-08-22T19:22:49.957",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","60","15","24400 W WHITESBRIDGE RD",NA,"KERMAN","93630","CA","FRESNO","999-999-9999","C","I"
"113",2432,"1400019","Round Valley School","2012-12-03T20:48:40.820",3750,"2012-12-03T20:52:01.273",3750,1,"Created from user-digitized polygon.",2,3750,"2012-12-03T20:51:57.297",NA,NA,NA,"1","140","1","300 N. Round Valley Rd, Bishop, Ca 93514","300 Round Valley Rd","Bishop","93514","CA","INYO","999-999-9999","P","A"
"114",1776,"1502664","STONYBROOK CORPORATION","2011-12-19T13:15:32.387",3650,"2011-12-19T13:15:33.150",3650,1,"Uploaded StonybrookCorporation_1502664.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","36","29700 WOODFORD ROAD",NA,"KEENE","93531","CA","KERN","999-999-9999","C","A"
"115",776,"5710004","KNIGHTS LANDING SVC. DIST.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","1300","287","P.O. BOX 548",NA,"KNIGHTS LANDING","95645","CA","YOLO","999-999-9999","C","A"
"116",399,"2700799","VISTA DEL TORO WS","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","87","29","VISTA DEL TORO PL","CORRAL DE TIERRA RD","SALINAS","93908","CA","MONTEREY","999-999-9999","C","A"
"117",1452,"0900311","MOUNTAIN CAMP II","2011-10-03T13:44:54.870",3650,"2011-10-03T13:44:56.683",3650,1,"Uploaded MountainCampII_900311.kml_drawn_GE_ICE/MF_best_guess_heavily_forested",0,NA,NA,NA,NA,NA,"0","140","3","100 WRIGHTS LAKE RD",NA,"POLLOCK PINES","95726","CA","EL DORADO","999-999-9999","N","A"
"118",2031,"3610107","GOLDEN STATE WATER CO - APPLE VLY SOUTH","2012-03-12T11:39:46.320",7368,"2012-04-17T10:49:07.757",7368,1,"Uploaded AppleValleySouth_GoldenStateWaterCompany.shp",2,NA,NA,NA,NA,NA,"1","6052","1943","13608 HITT ROAD","630 E. Foothill Bl, San Dimas, CA 91773","APPLE VALLEY","92308","CA","SAN BERNARDINO","999-999-9999","C","A"
"119",2635,"2700773","SUNNY MESA WATER SYSTEM","2013-04-18T14:12:05.127",6195,"2013-04-18T14:18:22.593",6195,1,"Created from user-digitized polygon.",1,NA,NA,NA,NA,NA,"0","880","253","136 SAN JUAN ROAD",NA,"ROYAL OAKS","95076","CA","MONTEREY","999-999-9999","C","A"
"120",1274,"0500057","CALIFORNIA CAVERNS","2011-09-09T15:59:49.883",3650,"2011-09-09T15:59:50.280",3650,1,"Uploaded CaliforniaCaverns_500057.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","80","1","9565 CAVE CITY RD.","CAVE CITY RD S OF MT","MOUNTAIN RANCH","95246","CA","CALAVERAS","999-999-9999","N","A"
"121",103,"1200707","MIRANDA C.S.D.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","600","143","P.O. BOX 160",NA,"MIRANDA","95553","CA","HUMBOLDT","999-999-9999","C","A"
"122",1482,"0900562","HEATHER LAKE ROAD TRACT","2011-10-04T13:37:39.727",3650,"2011-10-04T13:37:42.343",3650,1,"Uploaded HeatherLakeRoadTract_900562.kml_drawn_GE_ICE/MF_estimated_entire_tract",0,NA,NA,NA,NA,NA,"0","25","13","HEATHER LAKE RD",NA,"SOUTH LAKE TAHOE","96150","CA","EL DORADO","999-999-9999","N","A"
"123",1011,"1600010","LACEY COURTS MHP","2011-08-09T15:16:53.753",3649,"2011-08-09T15:17:01.750",3649,1,"Uploaded LaceyCrtsMHP_1600010.kml;drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","66","21","9000 E LACEY BLVD",NA,"HANFORD","93230","CA","KINGS","999-999-9999","C","A"
"124",2198,"4200800","EAST VALLEY FARMS MUTUAL WATER","2012-06-08T12:13:43.380",7594,"2012-06-08T12:16:12.427",7594,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","125","40","3027 SAND HILL LN",NA,"SANTA MARIA","93455","CA","SANTA BARBARA","999-999-9999","C","A"
"125",1368,"0707532","MC AVOY YACHT HARBOR","2011-09-26T17:08:12.980",3650,"2011-09-26T17:08:10.730",3650,1,"Uploaded McAvoyYachtHarbor_707532.kml_Drawn_GE_ICE/MF_incl_Foundation_Sports_Club",0,NA,NA,NA,NA,NA,"0","55","4","1001 MC AVOY RD B",NA,"PITTSBURG","94565","CA","CONTRA COSTA","999-999-9999","N","A"
"126",111,"1210019","HYDESVILLE CO. W.D.","2009-06-30T00:00:00",123,"2012-03-08T10:00:45.190",7388,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","1200","395","P.O. BOX 561","3455 State HWY 36","HYDESVILLE,","95547","CA","HUMBOLDT","999-999-9999","C","A"
"127",2261,"5400880","THE LAKES","2012-08-22T15:38:17.480",123,"2012-08-22T15:38:18.547",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","160","70","1605 N TAMARACK",NA,"VISALIA","93291","CA","TULARE","999-999-9999","C","A"
"128",1265,"3810011","SFPUC CITY DISTRIBUTION DIVISION","2011-09-09T11:25:07.360",123,"2011-09-09T11:25:07.657",123,1,"Uploaded bay_area_cities.shp",0,NA,NA,NA,NA,NA,"0","802650","177358","CITY DISTRIBUTION SYSTEM","1155 Market Street","SAN FRANCISCO","94103","CA","SAN FRANCISCO","999-999-9999","C","A"
"129",1051,"2700592","HARRISON RD WS #01","2011-09-04T11:49:40.770",123,"2011-09-04T11:50:05.670",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","40","4","674 HARRISON RD","RUSSELL RD","SALINAS","93907","CA","MONTEREY","999-999-9999","P","A"
"130",905,"0300043","OK Corral","2011-07-22T16:14:43.563",3650,"2011-07-22T16:14:40.833",3650,1,"Uploaded OKCorral_300043.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","7","27065 Highway 88",NA,"Pioneer","95666","CA","AMADOR","999-999-9999","N","A"
"131",1102,"2701153","GROWERS TRANSPLANTING WS","2011-09-04T11:50:13.197",123,"2011-09-04T11:50:38.097",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","50","1","370 ESPINOSA RD","HWY 101","SALINAS","93907","CA","MONTEREY","999-999-9999","P","A"
"132",168,"1900102","WEST SIDE PARK MUTUAL","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","550","144","Mr. Philip A Wood","40317 N 11TH ST WEST","PALMDALE","93551","CA","LOS ANGELES","999-999-9999","C","A"
"133",1220,"2702571","GARDEN COURT WS #01","2011-09-04T11:51:16.657",123,"2011-09-04T11:51:41.557",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","1","30 GARDEN CT",NA,"MONTEREY","93940","CA","MONTEREY","999-999-9999","P","A"
"134",494,"3400172","TOKAY PARK WATER CO","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from SACOG (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","525","190","CHRIS AND FLORIN RD",NA,"SACRAMENTO","95828","CA","SACRAMENTO","999-999-9999","C","A"
"135",2421,"1400522","Palisade Glacier High School","2012-12-03T12:51:44.030",3750,"2012-12-03T12:53:13.380",3750,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","50","5","P.O. Box 998, Big Pine, CA 93513","Sugar Loaf Road","Big Pine","93513","CA","INYO","999-999-9999","P","A"
"136",2017,"4710500","LAVA BEDS NATIONAL MONUMENT","2012-03-12T09:01:41.867",7437,"2012-03-12T10:55:42.380",123,1,"Created from user-digitized polygon.",1,NA,NA,NA,NA,NA,"0","235","1",NA,"Indian Wells Hqtrs.","TULELAKE","96134","CA","SISKIYOU","999-999-9999","N","A"
"137",710,"4910005","HEALDSBURG, CITY OF","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","11254","4431","550 WESTSIDE ROAD","P.0. BOX 578","HEALDSBURG","95448","CA","SONOMA","999-999-9999","C","A"
"138",1651,"1000443","ISLEWOOD GOLF COURSE","2011-10-24T13:38:24.600",3650,"2011-10-24T13:38:20.840",3650,1,"Uploaded IslewoodGolfCourse_1000443.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","25","3","8225 N MILBURN",NA,"FRESNO","93722","CA","FRESNO","999-999-9999","N","A"
"139",1878,"1910091","MONTEBELLO LAND & WATER CO.","2012-02-22T15:26:18.930",4078,"2012-02-22T15:26:19.677",4078,1,"Carried over from service area having end date 2012-02-21 15:26:19.303.",0,NA,NA,"2012-02-22T15:26:00",NA,268,"0","12730","3978","344 E. MADISON AVENUE","P.O. BOX 279","MONTEBELLO","90640","CA","LOS ANGELES","999-999-9999","C","A"
"140",1948,"3010064","CITY OF WESTMINSTER","2012-03-05T17:13:53.300",123,"2012-03-05T17:27:35.193",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/mwdoc/mwdoc.shp.",2,NA,NA,"2012-03-05T00:00:00",NA,NA,"1","93027","20193","14381 OLIVE STREET",NA,"WESTMINSTER","92683","CA","ORANGE","999-999-9999","C","A"
"141",1228,"2702615","ESPERANZA RD WS","2011-09-04T11:51:20.880",123,"2011-09-04T11:51:45.787",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","160","1","ESPERANZA RD",NA,"CHUALAR","93925","CA","MONTEREY","999-999-9999","P","A"
"142",2394,"1400155","Control Gorge Power Plant","2012-10-31T15:44:11.010",3750,"2012-11-16T14:38:02.737",3750,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","36","11","1501 Gorge Rd, Bishop, CA 93514","Control Gorge Road","Bishop","93514","CA","INYO","999-999-9999","C","A"
"143",2084,"5010039","WESTERN HILLS WATER DISTRICT/DIABLO GRAN","2012-03-21T20:43:28.043",7301,"2012-08-09T09:11:44.060",7510,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","3000","1000","10001 OAK FLAT ROAD","P.O. BOX 655","PATTERSON","95363","CA","STANISLAUS","999-999-9999","C","A"
"144",242,"1910056","LAKE ELIZABETH MUTUAL WATER CO.","2009-06-30T00:00:00",123,"2012-08-29T10:52:47.050",4910,2,"ICE downloaded from LA County and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","1850","721","14960 ELIZABETH LAKE ROAD",NA,"LAKE ELIZABETH","93532","CA","LOS ANGELES","999-999-9999","C","A"
"145",365,"2210901","MPWD-COULTERVILLE CSA 1","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","165","95","4639 BEN HUR ROAD",NA,"MARIPOSA","95338","CA","MARIPOSA","999-999-9999","C","A"
"146",623,"4210004","GOLETA WATER DISRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","85000","16308","4699 HOLLISTER AVENUE","4699 Hollister Avenue","GOLETA","93110","CA","SANTA BARBARA","999-999-9999","C","A"
"147",333,"1910191","NORWALK - CITY, WATER DEPT.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","18361","5359","12650 Imperial Highway, 2nd Floor",NA,"NORWALK","90650","CA","LOS ANGELES","999-999-9999","C","A"
"148",1566,"1000192","MONROE SCHOOL","2011-10-13T09:47:01.023",3650,"2011-10-13T09:46:57.377",3650,1,"Uploaded MonroeSchool_1000192.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","210","1","11842 S CHESTNUT",NA,"FRESNO","93725","CA","FRESNO","999-999-9999","P","A"
